Sr No.,Spectrum,ComponentName,C,O,Al,Si,P,S,Cr,Mn,Ni,Pb,Fe,Mo,Cu,Sn,Zn,Au,K,N,Ca,V,W,Cl
3098,12,VFK Shim,2.7,1.21,0.24,0.35,0.0,0.0,0.3,0.8,0.0,0.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,13,VFK Shim,2.02,0.96,0.21,0.37,0.0,0.0,0.23,0.79,0.0,0.0,95.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,14,VFK Shim,1.61,1.16,0.25,0.31,0.0,0.0,0.3,0.79,0.0,0.0,95.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,15,VFK Shim,2.41,0.94,0.23,0.28,0.0,0.0,0.26,0.5,0.0,0.0,95.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,16,VFK Shim,2.54,1.22,0.22,0.39,0.0,0.0,0.28,0.73,0.0,0.0,94.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,17,VFK Shim,2.2,0.9,0.18,0.46,0.0,0.0,0.28,0.57,0.0,0.0,95.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,18,VFK Shim,2.47,1.0,0.23,0.34,0.0,0.0,0.26,0.78,0.0,0.0,94.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,19,VFK Shim,2.12,1.18,0.19,0.44,0.0,0.0,0.22,0.69,0.0,0.0,95.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,20,VFK Shim,1.98,1.02,0.17,0.3,0.0,0.0,0.24,0.8,0.0,0.0,95.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,21,VFK Shim,2.39,0.77,0.2,0.29,0.0,0.0,0.24,0.6,0.0,0.0,95.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,22,VFK Shim,1.9,1.16,0.17,0.33,0.0,0.0,0.23,0.71,0.0,0.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3109,23,VFK Shim,2.48,1.12,0.22,0.32,0.0,0.0,0.27,0.68,0.0,0.0,94.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3110,24,VFK Shim,2.01,1.0,0.18,0.39,0.0,0.0,0.26,0.56,0.0,0.0,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,25,VFK Shim,2.09,1.21,0.24,0.32,0.0,0.0,0.22,0.63,0.0,0.0,95.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,26,VFK Shim,2.36,1.27,0.22,0.31,0.0,0.0,0.22,0.61,0.0,0.0,95.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,27,VFK Shim,2.61,1.13,0.18,0.39,0.0,0.0,0.22,0.8,0.0,0.0,94.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,28,VFK Shim,2.11,1.07,0.21,0.34,0.0,0.0,0.3,0.75,0.0,0.0,95.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,29,VFK Shim,2.44,1.06,0.21,0.32,0.0,0.0,0.27,0.69,0.0,0.0,95.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,30,VFK Shim,1.81,1.1,0.22,0.31,0.0,0.0,0.27,0.75,0.0,0.0,95.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3117,31,VFK Shim,2.22,1.03,0.18,0.29,0.0,0.0,0.22,0.67,0.0,0.0,95.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,32,VFK Shim,2.26,1.04,0.19,0.37,0.0,0.0,0.28,0.72,0.0,0.0,95.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,33,VFK Shim,2.24,0.99,0.21,0.39,0.0,0.0,0.24,0.66,0.0,0.0,95.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,34,VFK Shim,2.52,0.76,0.24,0.38,0.0,0.0,0.3,0.53,0.0,0.0,95.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,35,VFK Shim,1.8,1.07,0.18,0.32,0.0,0.0,0.21,0.74,0.0,0.0,95.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,36,VFK Shim,1.91,1.27,0.21,0.41,0.0,0.0,0.3,0.76,0.0,0.0,95.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,37,VFK Shim,2.04,1.13,0.24,0.32,0.0,0.0,0.25,0.58,0.0,0.0,95.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,38,VFK Shim,2.01,1.17,0.2,0.37,0.0,0.0,0.23,0.74,0.0,0.0,95.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3125,39,VFK Shim,1.92,0.82,0.18,0.33,0.0,0.0,0.29,0.73,0.0,0.0,95.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,40,VFK Shim,2.1,0.97,0.21,0.31,0.0,0.0,0.29,0.73,0.0,0.0,95.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3127,41,VFK Shim,2.29,1.11,0.22,0.33,0.0,0.0,0.25,0.73,0.0,0.0,95.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,42,VFK Shim,2.45,1.17,0.17,0.36,0.0,0.0,0.27,0.68,0.0,0.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,43,VFK Shim,2.04,1.12,0.22,0.29,0.0,0.0,0.25,0.52,0.0,0.0,95.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,44,VFK Shim,2.22,1.13,0.21,0.35,0.0,0.0,0.25,0.58,0.0,0.0,95.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131,45,VFK Shim,2.2,1.07,0.17,0.33,0.0,0.0,0.3,0.63,0.0,0.0,95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,46,VFK Shim,2.03,1.09,0.19,0.32,0.0,0.0,0.26,0.76,0.0,0.0,95.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,47,VFK Shim,2.29,1.09,0.19,0.3,0.0,0.0,0.26,0.63,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,48,VFK Shim,2.3,1.02,0.21,0.33,0.0,0.0,0.2,0.59,0.0,0.0,95.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,49,VFK Shim,2.45,1.02,0.19,0.31,0.0,0.0,0.27,0.73,0.0,0.0,95.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,50,VFK Shim,2.59,1.08,0.22,0.43,0.0,0.0,0.23,0.56,0.0,0.0,94.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3137,51,VFK Shim,2.75,0.91,0.24,0.37,0.0,0.0,0.3,0.71,0.0,0.0,94.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,52,VFK Shim,2.21,1.05,0.24,0.38,0.0,0.0,0.27,0.76,0.0,0.0,95.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,53,VFK Shim,2.02,1.22,0.21,0.39,0.0,0.0,0.27,0.69,0.0,0.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,54,VFK Shim,2.24,1.2,0.28,0.37,0.0,0.0,0.32,0.67,0.0,0.0,94.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,55,VFK Shim,1.88,1.11,0.22,0.4,0.0,0.0,0.24,0.64,0.0,0.0,95.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,56,VFK Shim,1.71,0.96,0.2,0.39,0.0,0.0,0.21,0.72,0.0,0.0,95.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,57,VFK Shim,2.23,0.97,0.24,0.37,0.0,0.0,0.24,0.62,0.0,0.0,95.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,58,VFK Shim,2.13,1.13,0.24,0.35,0.0,0.0,0.27,0.64,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,59,VFK Shim,2.24,0.94,0.22,0.39,0.0,0.0,0.27,0.66,0.0,0.0,95.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,60,VFK Shim,2.74,1.19,0.24,0.28,0.0,0.0,0.26,0.73,0.0,0.0,94.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,61,VFK Shim,2.43,1.12,0.2,0.33,0.0,0.0,0.24,0.79,0.0,0.0,94.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,62,VFK Shim,2.09,1.04,0.21,0.3,0.0,0.0,0.26,0.79,0.0,0.0,95.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,63,VFK Shim,2.52,1.02,0.17,0.32,0.0,0.0,0.29,0.7,0.0,0.0,94.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,64,VFK Shim,1.98,0.92,0.21,0.38,0.0,0.0,0.27,0.73,0.0,0.0,95.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,65,VFK Shim,2.49,1.17,0.26,0.39,0.0,0.0,0.24,0.62,0.0,0.0,94.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,66,VFK Shim,1.97,0.99,0.19,0.28,0.0,0.0,0.27,0.65,0.0,0.0,95.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,67,VFK Shim,2.67,1.1,0.19,0.35,0.0,0.0,0.26,0.59,0.0,0.0,94.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,68,VFK Shim,2.36,1.16,0.21,0.38,0.0,0.0,0.23,0.74,0.0,0.0,94.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,69,VFK Shim,1.93,1.07,0.2,0.38,0.0,0.0,0.22,0.68,0.0,0.0,95.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,70,VFK Shim,2.15,1.11,0.24,0.3,0.0,0.0,0.27,0.72,0.0,0.0,95.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,71,VFK Shim,2.17,1.03,0.18,0.27,0.0,0.0,0.25,0.62,0.0,0.0,95.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,72,VFK Shim,1.66,1.17,0.21,0.35,0.0,0.0,0.28,0.62,0.0,0.0,95.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,73,VFK Shim,2.01,0.88,0.2,0.33,0.0,0.0,0.26,0.61,0.0,0.0,95.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,74,VFK Shim,2.15,1.21,0.25,0.4,0.0,0.0,0.23,0.65,0.0,0.0,95.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,75,VFK Shim,2.28,0.92,0.18,0.32,0.0,0.0,0.25,0.6,0.0,0.0,95.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,76,VFK Shim,1.9,1.21,0.26,0.31,0.0,0.0,0.24,0.6,0.0,0.0,95.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,77,VFK Shim,2.38,1.04,0.21,0.36,0.0,0.0,0.27,0.56,0.0,0.0,95.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,78,VFK Shim,2.12,1.05,0.21,0.34,0.0,0.0,0.26,0.84,0.0,0.0,95.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,79,VFK Shim,1.94,0.82,0.2,0.28,0.0,0.0,0.3,0.57,0.0,0.0,95.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,80,VFK Shim,2.29,1.25,0.2,0.38,0.0,0.0,0.22,0.72,0.0,0.0,94.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,81,VFK Shim,1.68,1.11,0.19,0.44,0.0,0.0,0.26,0.72,0.0,0.0,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,82,VFK Shim,2.36,1.08,0.18,0.27,0.0,0.0,0.3,0.75,0.0,0.0,95.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,83,VFK Shim,2.15,1.02,0.19,0.26,0.0,0.0,0.23,0.52,0.0,0.0,95.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,84,VFK Shim,1.95,1.28,0.19,0.35,0.0,0.0,0.27,0.61,0.0,0.0,95.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,85,VFK Shim,2.02,0.9,0.17,0.29,0.0,0.0,0.26,0.74,0.0,0.0,95.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,86,VFK Shim,1.96,0.92,0.22,0.34,0.0,0.0,0.26,0.6,0.0,0.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,87,VFK Shim,2.19,1.05,0.23,0.4,0.0,0.0,0.31,0.81,0.0,0.0,95.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,88,VFK Shim,2.23,1.1,0.2,0.34,0.0,0.0,0.23,0.59,0.0,0.0,95.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,89,VFK Shim,2.38,1.0,0.23,0.37,0.0,0.0,0.26,0.8,0.0,0.0,94.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,90,VFK Shim,2.55,0.94,0.22,0.35,0.0,0.0,0.24,0.58,0.0,0.0,95.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,91,VFK Shim,1.94,1.21,0.17,0.32,0.0,0.0,0.28,0.66,0.0,0.0,95.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,92,VFK Shim,2.49,1.09,0.25,0.34,0.0,0.0,0.28,0.61,0.0,0.0,94.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,93,VFK Shim,2.24,1.14,0.21,0.36,0.0,0.0,0.29,0.67,0.0,0.0,95.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,94,VFK Shim,1.91,1.18,0.21,0.38,0.0,0.0,0.27,0.59,0.0,0.0,95.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,95,VFK Shim,1.94,0.94,0.17,0.38,0.0,0.0,0.29,0.82,0.0,0.0,95.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,96,VFK Shim,2.06,1.1,0.19,0.3,0.0,0.0,0.22,0.58,0.0,0.0,95.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,97,VFK Shim,2.44,0.99,0.21,0.37,0.0,0.0,0.28,0.67,0.0,0.0,95.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,98,VFK Shim,2.29,0.94,0.17,0.39,0.0,0.0,0.23,0.65,0.0,0.0,95.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,99,VFK Shim,1.99,0.91,0.18,0.34,0.0,0.0,0.23,0.63,0.0,0.0,95.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,100,VFK Shim,2.09,1.35,0.22,0.41,0.0,0.0,0.32,1.08,0.0,0.0,94.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,101,VFK Shim,2.36,1.19,0.22,0.41,0.0,0.0,0.25,0.68,0.0,0.0,94.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,102,VFK Shim,2.29,0.97,0.22,0.35,0.0,0.0,0.28,0.65,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,103,VFK Shim,2.12,1.17,0.25,0.39,0.0,0.0,0.25,0.79,0.0,0.0,95.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,104,VFK Shim,2.19,0.93,0.21,0.32,0.0,0.0,0.22,0.68,0.0,0.0,95.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,105,VFK Shim,1.63,1.26,0.18,0.34,0.0,0.0,0.25,0.66,0.0,0.0,95.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,106,VFK Shim,2.29,0.97,0.21,0.3,0.0,0.0,0.24,0.72,0.0,0.0,95.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,1,Valve Nut,4.12,0.97,0.11,0.61,0.0,0.0,0.0,0.91,0.0,0.0,93.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,2,Valve Nut,4.36,0.78,0.09,0.55,0.0,0.0,0.0,0.84,0.0,0.0,93.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,3,Valve Nut,3.71,0.94,0.12,0.49,0.0,0.0,0.0,0.87,0.0,0.0,93.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,4,Valve Nut,4.04,0.89,0.08,0.68,0.0,0.0,0.0,0.86,0.0,0.0,93.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,5,Valve Nut,3.42,0.98,0.1,0.51,0.0,0.0,0.0,0.68,0.0,0.0,94.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,6,Valve Nut,3.64,0.78,0.08,0.47,0.0,0.0,0.0,0.66,0.0,0.0,94.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,7,Valve Nut,3.32,0.83,0.11,0.57,0.0,0.0,0.0,0.72,0.0,0.0,94.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,8,Valve Nut,4.37,0.91,0.11,0.55,0.0,0.0,0.0,0.66,0.0,0.0,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,9,Valve Nut,4.19,1.02,0.09,0.57,0.0,0.0,0.0,0.7,0.0,0.0,93.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,10,Valve Nut,3.92,1.01,0.09,0.55,0.0,0.0,0.0,0.78,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,11,Valve Nut,4.41,0.89,0.1,0.58,0.0,0.0,0.0,0.68,0.0,0.0,93.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,12,Valve Nut,4.55,1.02,0.09,0.58,0.0,0.0,0.0,0.67,0.0,0.0,93.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,13,Valve Nut,3.72,0.9,0.1,0.61,0.0,0.0,0.0,0.88,0.0,0.0,93.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,14,Valve Nut,4.49,1.01,0.09,0.61,0.0,0.0,0.0,0.78,0.0,0.0,93.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,15,Valve Nut,3.73,1.05,0.1,0.73,0.0,0.0,0.0,0.84,0.0,0.0,93.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,16,Valve Nut,4.87,0.93,0.1,0.62,0.0,0.0,0.0,0.74,0.0,0.0,92.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,17,Valve Nut,4.33,1.0,0.1,0.69,0.0,0.0,0.0,0.82,0.0,0.0,93.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,18,Valve Nut,4.35,0.94,0.1,0.63,0.0,0.0,0.0,0.93,0.0,0.0,93.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,19,Valve Nut,4.34,1.01,0.1,0.74,0.0,0.0,0.0,0.75,0.0,0.0,93.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,20,Valve Nut,3.55,1.06,0.1,0.58,0.0,0.0,0.0,0.87,0.0,0.0,93.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,21,Valve Nut,4.15,1.01,0.08,0.56,0.0,0.0,0.0,0.88,0.0,0.0,93.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,22,Valve Nut,3.53,1.06,0.09,0.59,0.0,0.0,0.0,0.68,0.0,0.0,94.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,23,Valve Nut,4.06,1.02,0.09,0.65,0.0,0.0,0.0,0.8,0.0,0.0,93.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,24,Valve Nut,3.58,0.98,0.09,0.66,0.0,0.0,0.0,0.59,0.0,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,25,Valve Nut,4.33,1.07,0.09,0.63,0.0,0.0,0.0,0.7,0.0,0.0,93.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,26,Valve Nut,4.96,1.01,0.08,0.55,0.0,0.0,0.0,0.72,0.0,0.0,92.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,27,Valve Nut,3.37,0.83,0.09,0.74,0.0,0.0,0.0,0.68,0.0,0.0,94.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,28,Valve Nut,3.72,0.9,0.09,0.62,0.0,0.0,0.0,0.74,0.0,0.0,93.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,29,Valve Nut,4.07,1.09,0.09,0.57,0.0,0.0,0.0,0.77,0.0,0.0,93.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,30,Valve Nut,3.78,0.96,0.09,0.56,0.0,0.0,0.0,0.7,0.0,0.0,93.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,31,Valve Nut,3.75,1.01,0.09,0.53,0.0,0.0,0.0,0.76,0.0,0.0,93.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,32,Valve Nut,4.69,0.99,0.11,0.63,0.0,0.0,0.0,0.72,0.0,0.0,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,33,Valve Nut,4.2,0.95,0.11,0.58,0.0,0.0,0.0,0.66,0.0,0.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,34,Valve Nut,3.78,0.91,0.09,0.59,0.0,0.0,0.0,0.86,0.0,0.0,93.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,35,Valve Nut,3.87,0.82,0.09,0.62,0.0,0.0,0.0,0.82,0.0,0.0,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,36,Valve Nut,3.38,0.92,0.08,0.58,0.0,0.0,0.0,0.64,0.0,0.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229,37,Valve Nut,4.09,1.24,0.09,0.67,0.0,0.0,0.0,0.73,0.0,0.0,93.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,38,Valve Nut,4.2,0.92,0.09,0.57,0.0,0.0,0.0,0.77,0.0,0.0,93.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,39,Valve Nut,3.02,0.95,0.09,0.59,0.0,0.0,0.0,0.65,0.0,0.0,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,40,Valve Nut,4.87,0.95,0.1,0.67,0.0,0.0,0.0,0.8,0.0,0.0,92.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,41,Valve Nut,4.47,0.95,0.1,0.68,0.0,0.0,0.0,0.74,0.0,0.0,93.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,42,Valve Nut,4.24,0.95,0.1,0.57,0.0,0.0,0.0,0.79,0.0,0.0,93.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,43,Valve Nut,3.28,1.17,0.1,0.7,0.0,0.0,0.0,0.81,0.0,0.0,93.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,44,Valve Nut,4.36,1.07,0.1,0.58,0.0,0.0,0.0,0.61,0.0,0.0,93.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
